name,barrio,descripcion,precio,codigo,opt1,opt2,opt3,opt4,opt5,opt6,opt7,opt8,opt9,opt10
Apartamento en venta,Madelena - Bogotá,"vendo apartamento nuevo de 57M2 ya terminado a excelente precio con muy buena ubicación en la mejor zona residencial al sur de la ciudad, la cual ha tomado gran valorización. Consta de sala-comedor, 3 habitaciones con closet, 2 baños, cocina integral, parqueadero privado, el conjunto cuenta con 2 piscinas, gimnasio, salón social, salón de juegos, BBQ, parque infantil, cerca al nuevo centro comercial ENSUEÑO, con avenidas principales como av agitan cortes, av ciudad de Cali, av Boyacá y autopist.",$ 210.000.000,Código Fincaraíz: 6430116,{'Habitaciones': '3'},{'Baños': '2'},{'Habitaciones': '3'},{'Habitaciones': '3'},{'Área construída': '57 m²'},{'Área privada': '57 m²'},{'Estrato': '3'},{'Estado': 'Excelente'},{'Antigüedad': '1 a 8 años'},{'Piso N°': '4'}
Apartamento en venta,Santa Bárbara Oriental - Bogotá,"Apartamento en Santa Barbara Oriental, Dos habitaciones, Dos baños, Sala comedor , Cocina . parqueadero y deposito. No tiene valor de admon. segundo piso sin ascensor , edificio de solo 6 apartamento, tres pisos. .",$ 305.000.000,Código Fincaraíz: 6260601,{'Descripción general': 'Código Fincaraíz: 6260601'},None,{'Descripción general': 'Código Fincaraíz: 6260601'},{'Descripción general': 'Código Fincaraíz: 6260601'},{'Área construída': '72 m²'},{'Área privada': '66 m²'},{'Estrato': '5'},{'Antigüedad': '16 a 30 años'},{'Piso N°': '2'},{'Administración': 'No definida'}
Apartamento en venta,Hayuelos - Bogotá,"Apartamento dúplex, excelente estado, parqueadero cubierto, 3 alcobas, 3 baños, sala, comedor, estudio, zona de lavandería, cocina integral, excelente vista exterior. Parque infantil, gimnasio, 2 salones sociales. PRECIO NEGOCIABLE.",$ 380.000.000,Código Fincaraíz: 6553880,{'Habitaciones': '3'},{'Baños': '3'},{'Habitaciones': '3'},{'Habitaciones': '3'},{'Área construída': '77 m²'},{'Área privada': '0 m²'},{'Estrato': '4'},{'Estado': 'Excelente'},{'Antigüedad': '9 a 15 años'},{'Piso N°': '3'}
Apartamento en venta,Chicó Norte - Bogotá,"Excelente para quien desee mudarse a un lugar seguro y acogedor; ubicado en uno de los mejores sectores de la ciudad con restaurantes, hoteles y tiendas queda a 10 minutos del parque de la 93. MOTIVO VIAJECaracterísticas:Apartamento en primer piso completamente amoblado o sin amueblar. Una Habitacion y con posibilidad de adecuar otra más.Remodelado (70m2 en total 57m2 de depa + 13m2 de patio privado) frente a un parque.Muy buena oportunidad de renta sobre Airbnb",$ 295.000.000,Código Fincaraíz: 6535764,{'Habitaciones': '1'},{'Baños': '1'},{'Habitaciones': '1'},{'Habitaciones': '1'},{'Área construída': '70 m²'},{'Área privada': '70 m²'},{'Estrato': '6'},{'Estado': 'Remodelado'},{'Antigüedad': 'más de 30 años'},{'Piso N°': '1'}
Apartamento en venta,Santa Bárbara Occidental - Bogotá,"Apartamento amplio exterior, recibe sol de occidente, 1 garaje independiente, 2 garajes en linea, cerca a la autopista norte, cocina cerrada con posibilidad de abrirla si lo desean.",$ 869.000.000,Código Fincaraíz: 6196781,{'Habitaciones': '3'},{'Baños': '3'},{'Habitaciones': '3'},{'Habitaciones': '3'},{'Área construída': '146 m²'},{'Área privada': '146 m²'},{'Estrato': '5'},{'Estado': 'Bueno'},{'Antigüedad': '9 a 15 años'},{'Piso N°': '4'}
Apartamento en venta,Castilla - Bogotá,"Hermoso apartamento, con acabados de excelente calidad, parqueadero cubierto y privado.",$ 390.000.000,Código Fincaraíz: 6559758,{'Habitaciones': '3'},{'Baños': '2'},{'Habitaciones': '3'},{'Habitaciones': '3'},{'Área construída': '83 m²'},{'Área privada': '0 m²'},{'Estrato': '3'},{'Estado': 'Excelente'},{'Piso N°': '9'},{'Administración': 'No definida'}
Apartamento en venta,Madelena - Bogotá,"Hermoso apartamento de 50 metro en Madelena consta de 2 habitaciones , sala comedor, cocina integral y zona de lavanderia, pisos laminados en habitaciones y ceramica en zona social y baños y cocina , el conjunto cuenta con salon comunal , zona infantil, cancha multiple y vigilancia privada 24 horas. Ubicado em calle principal de madelena , cerca a centro comercial el ensueño , a U Distrital y politecnico gran colombiano, cerca de estacion de transmilenio madelena y perdomo ..",$ 151.500.000,Código Fincaraíz: 6404824,{'Habitaciones': '2'},{'Baños': '2'},{'Habitaciones': '2'},{'Habitaciones': '2'},{'Área privada': '0 m²'},{'Estrato': '3'},{'Estado': 'Bueno'},{'Antigüedad': '9 a 15 años'},{'Piso N°': '4'},{'Administración': '$\xa090.000 COP'}
Apartamento en venta,Colina Campestre - Bogotá,"Hermoso, para vivir o para invertir, excelente oportunidad y ubicación, todo muy cerca. Cocina y baños remodelados. Dos habitaciones, la principal con balcón, un estudio grande, dos baños completos, cocina integral, sala comedor con chimenea. Iluminado y muy acogedor. 1 parqueadero cubierto y una bodega. Cerca a centros comerciales, supermercados, bancos, iglesia, colegio, jardines infantiles, fácil transporte, acceso por la calle 138, Av Boyacá, Villas.",$ 320.000.000,Código Fincaraíz: 6557541,{'Habitaciones': '2'},{'Baños': '2'},{'Habitaciones': '2'},{'Habitaciones': '2'},{'Área construída': '64 m²'},{'Área privada': '64 m²'},{'Estrato': '5'},{'Estado': 'Bueno'},{'Antigüedad': '16 a 30 años'},{'Piso N°': '2'}
Apartamento en venta,Santa Bárbara - Bogotá,"Excelente apartamento en Santa Barbara, exterior , tres habitaciones , tres baños , sala , comedor , cocina , estudio. Cuenta con dos parqueaderos independientes y depósito. Cerca a vías de acceso como la calle 116 y Cr 17. Pisos en material alemán y chimenea incluida. .",$ 770.000.000,Código Fincaraíz: 6342103,{'Descripción general': 'Código Fincaraíz: 6342103'},None,{'Descripción general': 'Código Fincaraíz: 6342103'},{'Descripción general': 'Código Fincaraíz: 6342103'},{'Área construída': '110 m²'},{'Área privada': '100 m²'},{'Estrato': '6'},{'Antigüedad': '9 a 15 años'},{'Piso N°': '4'},{'Administración': '$\xa0560.000 COP'}
Apartamento en venta,Salitre - Bogotá,"#SEVENDE #AMPLIOYHERMOSO #APARTAMENTO 139m2, sala comedor, balcón, 3 habitaciones, 3 baños, star de tv, estudio, cocina integral, zona de ropas, 2 parqueaderos, depósito, Club House con piscina, gimnasio, salón ejecutivo, salón social. Salitre, Av. Boyacá x Cll 24B, Conjunto Residencial Gran Reserva de Toscana..",$ 830.000.000,Código Fincaraíz: 6386162,{'Descripción general': 'Código Fincaraíz: 6386162'},None,{'Descripción general': 'Código Fincaraíz: 6386162'},{'Descripción general': 'Código Fincaraíz: 6386162'},{'Área construída': '139 m²'},{'Área privada': '0 m²'},{'Estrato': '4'},{'Estado': 'Excelente'},{'Antigüedad': '1 a 8 años'},{'Piso N°': '3'}
Apartamento en venta,Chapinero - Bogotá,"Vendo apartamento ubicado en chapinero, área 41, 06 mts2, excelentes vías de acceso, dos habitaciones, un baño, sala-comedor un ambiente, cocina integral, zona de lavado, excelente iluminación y ventilación natural..",$ 195.000.000,Código Fincaraíz: 6093690,{'Habitaciones': '2'},{'Baños': '1'},{'Habitaciones': '2'},{'Habitaciones': '2'},{'Área privada': '0 m²'},{'Estrato': '3'},{'Estado': 'Bueno'},{'Antigüedad': '16 a 30 años'},{'Piso N°': '4'},{'Administración': '$\xa0124.000 COP'}
None,None,None,None,None,{'Habitaciones': '2'},{'Baños': '2'},{'Habitaciones': '2'},{'Habitaciones': '2'},{'Área construída': '76 m²'},{'Área privada': '69 m²'},{'Estrato': '4'},{'Antigüedad': '1 a 8 años'},{'Piso N°': '3'},{'Administración': '$\xa0330.000 COP'}
Apartamento en venta,Chicó Reservado - Bogotá,"Vendo lindo apto duplex, de una alcoba, dos baños, sala comedor, cocina abierta, zona de lavandería, dos parqueaderos en linea, pisos 5 y 6, con una amplia y linda terraza de uso privativo del apto, de 30 m2 aproximadamente, el área privada del apto es de 69.19 m2. En excelente zona , sobre carrera. con buena luz ! La administración incluyendo pago de agua de caldera, eso es con el descuento pagando los primeros 15 días del mes..",$ 730.000.000,Código Fincaraíz: 6147030,{'Habitaciones': '1'},{'Baños': '2'},{'Habitaciones': '1'},{'Habitaciones': '1'},"{'Área construída': '85,72 m²'}",{'Área privada': '69 m²'},{'Estrato': '6'},{'Estado': 'Excelente'},{'Antigüedad': '9 a 15 años'},{'Piso N°': '6'}
Apartamento en venta,La Calleja - Bogotá,"Lindo apartamento en venta LA CALLEJA noveno piso exterior con excelente vista e iluminación natural, ascensor privado, amplios y cómodos espacios, MODERNO, 2 alcobas amplias, la principal con vestier y baño privado, 3 baños, estudio, sala comedor con balcón, cocina abierta, 3 garajes cubiertos y depósito. El edificio cuenta con vigilancia 24 h. Y zona infantil y salón social. OPORTUNIDAD DE PERMUTA POR INMUEBLE DE MAYOR VALOR SUJETO A CARACTERISTICAS..",$ 995.000.000,Código Fincaraíz: 6479883,{'Habitaciones': '2'},{'Baños': '3'},{'Habitaciones': '2'},{'Habitaciones': '2'},{'Área construída': '150 m²'},{'Área privada': '0 m²'},{'Estrato': '5'},{'Estado': 'Excelente'},{'Antigüedad': '9 a 15 años'},{'Piso N°': '9'}
Apartamento en venta,San José de Bavaria - Bogotá,"Ubicado en uno de los sectores exclusivos de Bogotá, con un área para disfrutar y un balcón que espera para ser tu lugar favorito, muchas zonas donde ir te esperan. Son tres habitaciones ven y conoces el resto. Club House que tiene Piscina, GYM, Cancha de Squash, Salón Lúdico, Salones sociales, BBQ, Parques Infantiles, Jardines, facilidad en vías de acceso, cerca a supermercados Jumbo 170, Alkosto Biblioteca Julio Mario.",$ 700.000.000,Código Fincaraíz: 5894635,{'Habitaciones': '4'},{'Baños': '4'},{'Habitaciones': '4'},{'Habitaciones': '4'},"{'Área construída': '124,45 m²'}",{'Área privada': '111 m²'},{'Estrato': '6'},{'Estado': 'Excelente'},{'Antigüedad': '1 a 8 años'},{'Piso N°': '2'}
Apartamento en venta,Chicó - Bogotá,"Encuentra, Arrienda o Vende con nosotros. Siempre más opciones en www.homesnbricks.com Visitanos!! Ofrece Amplio apartamento en venta ubicado en el barrio Chicó. Este inmueble cuenta con sala y comedor independientes, cocina independiente, zona de lavandería, habitación de servicio convertida en estudio. Zona privada con family room, habitación principal con baño privado, Cuatro habitaciones y tres baños Completos . Incluye Dos parqueaderos y depósito. El edificio consta de ascensor y sistema de seguridad 24 hrs. .",$ 932.000.000,Código Fincaraíz: 3909374,{'Habitaciones': '4'},{'Baños': '4'},{'Habitaciones': '4'},{'Habitaciones': '4'},{'Área construída': '192 m²'},{'Área privada': '192 m²'},{'Estrato': '6'},{'Antigüedad': 'más de 30 años'},{'Piso N°': '5'},{'Administración': '$\xa01.123.000 COP'}
Apartamento en venta,El Refugio - Bogotá,"Espectacular apartamento para venta en Refugio 124 Mt2 2 habitaciones cada una con baño Baño social Exterior Balcón amplio cocina semiabierta Zona de lavandería Depósito 2 parqueaderos Edificio 15 años de construido club house Gym Zonas húmedas Cancha de squash, Salón comunal Parque infantil Salón de conductores Sala de negocios. Valor venta: $950.000.000 Valor administracion: $831.000.",$ 950.000.000,Código Fincaraíz: 6384053,{'Habitaciones': '2'},{'Baños': '3'},{'Habitaciones': '2'},{'Habitaciones': '2'},{'Área construída': '124 m²'},{'Área privada': '124 m²'},{'Estrato': '6'},{'Antigüedad': '9 a 15 años'},{'Piso N°': '8'},{'Administración': '$\xa0831.000 COP'}
Apartamento en venta,El Virrey - Bogotá,Apto en venta en el Virrey Área 178mts exterior piso séptimo exclusivo sector REMODELADO cerca a parque el Virrey vías principales de acceso zonas de entretenimiento con alto nivel de valorización consta de tres alcobas tres baños cocina abierta zona de lavandería salón social con chimenea y balcon cuarto y baño de servicio incluye dos garajes en línea y un deposito contacto MARITZA FAJARDO MOIVIL TRES VEINTIDOS TRES CERO NUEVE SETENTA Y SIETE OCHENTA Y SIETE VENTA DIRECTAMENTE CON EL PROPIETA,$ 1.300.000.000,Código Fincaraíz: 6360862,{'Habitaciones': '4'},{'Baños': '4'},{'Habitaciones': '4'},{'Habitaciones': '4'},{'Área construída': '178 m²'},{'Área privada': '178 m²'},{'Estrato': '5'},{'Estado': 'Remodelado'},{'Antigüedad': '9 a 15 años'},{'Piso N°': '7'}
Apartamento en venta,Tintal - Bogotá,"Excelente apartamento, 4 piso, Sala comedor, 3 alcobas con closet en madera, 1 Baño, Cocina integral, pisos laminados recién remodelados, salón comunal, y parqueadero comunal zona de alta valorización. pintado y estucado en blanco con acabados especiales en madera. cerca a la estación de alimentador del Transmilenio.",$ 133.000.000,Código Fincaraíz: 6526713,{'Habitaciones': '3'},{'Baños': '1'},{'Habitaciones': '3'},{'Habitaciones': '3'},{'Área construída': '44 m²'},{'Área privada': '44 m²'},{'Estrato': '3'},{'Estado': 'Excelente'},{'Piso N°': '4'},{'Administración': 'No definida'}
Apartamento en venta,Gran Granada - Bogotá,"Este Apartamento de 68 m² está ubicado en Gran Granada, una de las zonas con mayor desarrollo Inmobiliario en Bogotá, cuenta con 3 Habitaciones, 2 Baños, Sala Comedor con Balcón, Estudio, Cocina Integral con Zona de Lavandería Independiente, Barra Estilo Americano, Habitación Principal con Baño y Vestier, Ascensor, 1 Garaje Independiente. Conjunto Cerrado con Parqueadero de Visitantes, Parque Para Niños, Salon Social. Cerca del Exito, Calle 80, Avenida Calle 72, Centros y Zonas Comerciales.",$ 285.000.000,Código Fincaraíz: 6394574,{'Descripción general': 'Código Fincaraíz: 6394574'},None,{'Descripción general': 'Código Fincaraíz: 6394574'},{'Descripción general': 'Código Fincaraíz: 6394574'},{'Área construída': '68 m²'},{'Área privada': '0 m²'},{'Estrato': '4'},{'Antigüedad': '9 a 15 años'},{'Piso N°': '11'},{'Administración': '$\xa0313.000 COP'}
Apartamento en venta,La Calleja Usaquén - Bogotá,"Vendo Calleja, muy acogedor, exterior, remodelado, tres alcobas, cuatro baños, sala y comedor independientes, estudio, hall, cocina integral muy completa, cuatro y baño de servicio, zona de lavandería, dos garajes, balcón. El conjunto cuenta con parque, parqueadero de visitantes, salón social, gimnasio, salón de juegos infantiles. Contacto Francy Otalora Tres Trece Tres Cuarenta y Ocho Veintinueve Cero Cinco.",$ 920.000.000,Código Fincaraíz: 6455339,{'Habitaciones': '3'},{'Baños': '5'},{'Habitaciones': '3'},{'Habitaciones': '3'},{'Área construída': '158 m²'},{'Área privada': '140 m²'},{'Estrato': '5'},{'Estado': 'Bueno'},{'Antigüedad': '16 a 30 años'},{'Piso N°': '10'}
Apartamento en venta,Emaus - Bogotá,"Apartamento muy moderno y acogedor. Piso alto exterior. Ventanales de piso a techo en todo el apto. Cuenta con dos cuartos cada uno con su baño, sala comedor con chimenea a gas, zona de estudio, cocina abierta, zona de lavandería. Pisos en madera. Balcón doble muy amplio de quince mts aprox. donde se puede poner un BBQ cómodamente. Dos parqueaderos independientes y depósito. .",$ 940.000.000,Código Fincaraíz: 6115511,{'Habitaciones': '2'},{'Baños': '3'},{'Habitaciones': '2'},{'Habitaciones': '2'},{'Área construída': '128 m²'},{'Área privada': '114 m²'},{'Estrato': '4'},{'Antigüedad': '1 a 8 años'},{'Piso N°': '5'},{'Administración': '$\xa0960.000 COP'}
Apartamento en venta,La Campiña - Bogotá,"Te ofrecemos en venta este hermoso apartamento ubicado en Suba Campiña. Por su privilegiada ubicación tenemos fácil acceso a los centros comerciales Plaza Imperial, Centro Suba y Subazar, como también a transmilenio, parques, colegios y hospitales. El conjunto nos ofrece zonas verdes, salón social, gimnasio, terraza BBQ, parque infantil, vigilancia las 24 horas y circuito cerrado de TV. El apartamento está en el piso 7, es iluminado y espacioso se entrega encortinado. Tiene parqueadero y bicicletero cubierto. Agenda ya tu cita para conocer este lindo apartamento, financiamos tu compra con crédito hipotecario. .",$ 324.000.000,Código Fincaraíz: 5853748,{'Habitaciones': '3'},{'Baños': '2'},{'Habitaciones': '3'},{'Habitaciones': '3'},{'Área construída': '77 m²'},{'Área privada': '74 m²'},{'Estrato': '4'},{'Antigüedad': '1 a 8 años'},{'Piso N°': '7'},{'Administración': '$\xa0271.000 COP'}
Apartamento en venta,Minuto de Dios - Bogotá,"Bonito y acogedor Apartamento en el Minuto de Dios ubicado sobre la Avenida Boyacá, al frente del C.C Titan Plaza, muy cerca de la Calle 80, a su alrededor tiene parques, colegios y la Universidad del Minuto. El conjunto es estrato 3, tiene salón social, parque para niños, esta ubicado en un cuarto piso, tiene 3 alcobas, 2 baños, sala comedor, cocina semintegral a gas, pisos en porcelanato, con parqueadero propio del Apartamento.",$ 250.000.000,Código Fincaraíz: 6554331,{'Habitaciones': '3'},{'Baños': '2'},{'Habitaciones': '3'},{'Habitaciones': '3'},{'Área construída': '62 m²'},{'Área privada': '61 m²'},{'Estrato': '3'},{'Estado': 'Excelente'},{'Antigüedad': '16 a 30 años'},{'Piso N°': '4'}
Apartamento en venta,Altos de Bella Suiza - Bogotá,El apartamento fue renovado hace 3 años aproximadamente Excelente Ubicación Tiene altillo El precio es negociable,$ 250.000.000,Código Fincaraíz: 6553484,{'Habitaciones': '1'},{'Baños': '1'},{'Habitaciones': '1'},{'Habitaciones': '1'},{'Área construída': '60 m²'},{'Área privada': '0 m²'},{'Estrato': '4'},{'Estado': 'Excelente'},{'Antigüedad': '16 a 30 años'},{'Piso N°': '6'}
